2018-05-16 16:46:54,418 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.DeptController.dept()
2018-05-16 16:46:54,419 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept/treeView],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.DeptController.treeView()
2018-05-16 16:46:54,419 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept/edit/{deptId}],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.DeptController.edit(java.lang.Long,org.springframework.ui.Model)
2018-05-16 16:46:54,421 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/log/run],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.LogController.run()
2018-05-16 16:46:54,421 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/log/remove],methods=[POST]}" onto io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.LogController.remove(java.lang.Long)
2018-05-16 16:46:54,422 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/log],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.LogController.log()
2018-05-16 16:46:54,422 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/log/list],methods=[GET]}" onto io.github.tesla.ops.system.domain.PageDO<io.github.tesla.ops.system.domain.LogDO> io.github.tesla.ops.system.controller.LogController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-05-16 16:46:54,422 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/log/batchRemove],methods=[POST]}" onto io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.LogController.batchRemove(java.lang.Long[])
2018-05-16 16:46:54,424 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/index],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.LoginController.index(org.springframework.ui.Model)
2018-05-16 16:46:54,424 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/main],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.LoginController.main()
